Year,Value,Longitude,Latitude,archiveType,ID,VariableName,Depth,Thickness
1718.9,-6.29,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,405.028,0.3550000000000182
1718.7,-5.95,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,405.384,0.35599999999999454
1718.4,-5.83,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,405.74,0.35599999999999454
1718.1,-5.79,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,406.095,0.3550000000000182
1717.9,-5.84,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,406.451,0.35599999999999454
1717.6,-5.57,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,406.806,0.35499999999996135
1717.3,-5.77,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,407.162,0.35599999999999454
1717.0,-5.68,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,407.518,0.35599999999999454
1716.8,-5.41,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,407.873,0.3550000000000182
1716.5,-5.3,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,408.229,0.35599999999999454
1716.2,-5.42,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,408.584,0.3550000000000182
1715.9,-5.51,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,408.94,0.35599999999999454
1715.6,-5.37,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,409.296,0.35599999999999454
1715.4,-5.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,409.651,0.3550000000000182
1715.1,-5.55,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,410.007,0.35599999999999454
1714.8,-5.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,410.362,0.3550000000000182
1714.5,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,410.718,0.35599999999999454
1714.2,-5.34,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,411.074,0.35599999999999454
1713.9,-5.42,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,411.429,0.35499999999996135
1713.6,-5.29,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,411.785,0.3560000000000514
1713.4,-5.33,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,412.14,0.35499999999996135
1713.1,-5.38,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,412.496,0.35599999999999454
1712.8,-5.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,412.852,0.35599999999999454
1712.5,-5.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,413.207,0.3550000000000182
1712.2,-5.56,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,413.563,0.35599999999999454
1711.9,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,413.918,0.3550000000000182
1711.6,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,414.274,0.35599999999999454
1711.3,-5.49,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,414.63,0.35599999999999454
1711.0,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,414.985,0.3550000000000182
1710.7,-5.46,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,415.341,0.35599999999999454
1710.4,-5.6,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,415.696,0.3550000000000182
1710.1,-5.61,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,416.052,0.35599999999999454
1709.8,-5.79,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,416.408,0.35599999999999454
1709.5,-5.81,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,416.763,0.35499999999996135
1709.2,-5.78,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,417.119,0.3560000000000514
1708.9,-5.75,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,417.474,0.35499999999996135
1708.6,-5.61,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,417.83,0.35599999999999454
1708.3,-5.63,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,418.186,0.35599999999999454
1708.0,-5.44,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,418.541,0.3550000000000182
1707.7,-5.59,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,418.897,0.35599999999999454
1707.4,-5.03,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,419.252,0.3550000000000182
1707.1,-5.8,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,419.608,0.35599999999999454
1706.8,-5.79,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,419.964,0.35599999999999454
1706.4,-5.87,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,420.319,0.3550000000000182
1706.1,-5.86,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,420.675,0.35599999999999454
1705.8,-5.56,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,421.03,0.35499999999996135
1705.5,-5.65,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,421.386,0.3560000000000514
1705.2,-5.65,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,421.742,0.35599999999999454
1704.9,-5.87,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,422.097,0.35499999999996135
1704.6,-6.11,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,422.453,0.35599999999999454
1704.2,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,422.808,0.3550000000000182
1703.9,-6.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,423.164,0.35599999999999454
1703.6,-6.32,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,423.52,0.35599999999999454
1703.3,-6.14,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,423.875,0.3550000000000182
1703.0,-6.09,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,424.231,0.35599999999999454
1702.6,-6.16,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,424.586,0.3550000000000182
1702.3,-6.27,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,424.942,0.35599999999999454
1702.0,-6.38,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,425.298,0.35599999999999454
1701.7,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,425.653,0.3550000000000182
1701.3,-6.34,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,426.009,0.35599999999999454
1701.0,-5.99,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,426.364,0.35499999999996135
1700.7,-6.0,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,426.72,0.3560000000000514
1700.4,-6.11,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,427.076,0.35599999999999454
1700.0,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,427.431,0.35499999999996135
1699.7,-6.41,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,427.787,0.35599999999999454
1699.4,-6.59,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,428.142,0.3550000000000182
1699.0,-6.54,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,428.498,0.35599999999999454
1698.7,-6.58,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,428.854,0.35599999999999454
1698.4,-6.59,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,429.209,0.3550000000000182
1698.0,-6.23,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,429.565,0.35599999999999454
1697.7,-6.49,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,429.92,0.3550000000000182
1697.4,-6.66,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,430.276,0.35599999999999454
1697.0,-6.56,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,430.632,0.35599999999999454
1696.7,-6.69,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,430.987,0.3550000000000182
1696.4,-6.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,431.343,0.35599999999999454
1696.0,-6.61,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,431.698,0.35499999999996135
1695.7,-6.39,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,432.054,0.35599999999999454
1695.4,-6.51,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,432.41,0.3560000000000514
1695.0,-6.26,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,432.765,0.35499999999996135
1694.7,-6.27,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,433.121,0.35599999999999454
1694.4,-6.26,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,433.476,0.3550000000000182
1694.0,-6.2,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,433.832,0.35599999999999454
1693.7,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,434.188,0.35599999999999454
1693.3,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,434.543,0.3550000000000182
1693.0,-6.09,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,434.899,0.35599999999999454
1692.7,-6.36,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,435.254,0.3550000000000182
1692.3,-6.22,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,435.61,0.35599999999999454
1692.0,-6.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,435.966,0.35599999999999454
1691.6,-6.12,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,436.321,0.3550000000000182
1691.3,-6.13,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,436.677,0.35599999999999454
1690.9,-6.0,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,437.032,0.35499999999996135
1690.6,-5.88,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,437.388,0.35599999999999454
1690.2,-5.97,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,437.744,0.3560000000000514
1689.9,-5.98,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,438.099,0.35499999999996135
1689.5,-6.08,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,438.455,0.35599999999999454
1689.2,-5.9,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,438.81,0.3550000000000182
1688.8,-5.92,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,439.166,0.35599999999999454
1688.5,-5.91,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,439.522,0.35599999999999454
1688.1,-5.82,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,439.877,0.3550000000000182
1687.8,-5.61,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,440.233,0.35599999999999454
1687.4,-5.76,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,440.588,0.3550000000000182
1687.1,-5.84,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,440.944,0.35599999999999454
1686.7,-5.79,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,441.3,0.35599999999999454
1686.4,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,441.655,0.35499999999996135
1686.0,-5.37,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,442.011,0.3560000000000514
1685.7,-5.35,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,442.366,0.35499999999996135
1685.3,-5.52,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,442.722,0.35599999999999454
1685.0,-5.32,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,443.078,0.35599999999999454
1684.6,-5.46,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,443.433,0.3550000000000182
1684.3,-5.38,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,443.789,0.35599999999999454
1683.9,-5.5,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,444.144,0.3550000000000182
1683.5,-5.24,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,444.5,0.35599999999999454
1683.2,-5.43,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,444.856,0.35599999999999454
1682.8,-5.51,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,445.211,0.3550000000000182
1682.5,-5.66,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,445.567,0.35599999999999454
1682.1,-5.76,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,445.922,0.3550000000000182
1681.7,-5.73,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,446.278,0.35599999999999454
1681.4,-5.62,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,446.634,0.35599999999999454
1681.0,-5.79,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,446.989,0.35499999999996135
1680.7,-5.9,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,447.345,0.3560000000000514
1680.3,-6.04,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,447.7,0.35499999999996135
1679.9,-6.03,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,448.056,0.35599999999999454
1679.6,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,448.412,0.35599999999999454
1679.2,-5.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,448.767,0.3550000000000182
1678.8,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,449.123,0.35599999999999454
1678.5,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,449.478,0.3550000000000182
1678.1,-6.01,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,449.834,0.35599999999999454
1677.7,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,450.19,0.35599999999999454
1677.4,-5.87,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,450.545,0.3550000000000182
1677.0,-5.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,450.901,0.35599999999999454
1676.6,-5.96,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,451.256,0.35499999999996135
1676.3,-5.9,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,451.612,0.3560000000000514
1675.9,-5.49,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,451.968,0.35599999999999454
1675.5,-5.98,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,452.323,0.35499999999996135
1675.1,-6.09,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,452.679,0.35599999999999454
1674.8,-6.06,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,453.034,0.3550000000000182
1674.4,-6.28,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,453.39,0.35599999999999454
1674.0,-6.25,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,453.746,0.35599999999999454
1673.6,-6.43,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,454.101,0.3550000000000182
1673.3,-6.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,454.457,0.35599999999999454
1672.9,-6.47,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,454.812,0.3550000000000182
1672.5,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,455.168,0.35599999999999454
1672.1,-5.91,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,455.524,0.35599999999999454
1671.8,-5.7,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,455.879,0.3550000000000182
1671.4,-5.85,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,456.235,0.35599999999999454
1671.0,-5.84,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,456.59,0.35499999999996135
1670.6,-6.54,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,456.946,0.3560000000000514
1670.2,-6.42,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,457.302,0.35599999999999454
1669.9,-6.26,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,457.657,0.35499999999996135
1669.5,-5.86,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,458.013,0.35599999999999454
1669.1,-5.29,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,458.368,0.3550000000000182
1668.7,-5.22,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,458.724,0.35599999999999454
1667.9,-5.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,459.435,0.7110000000000127
1667.6,-5.45,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,459.791,0.35599999999999454
1667.2,-5.49,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,460.146,0.3550000000000182
1666.8,-5.43,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,460.502,0.35599999999999454
1666.4,-5.3,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,460.858,0.35599999999999454
1666.0,-5.39,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,461.213,0.3550000000000182
1665.6,-5.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,461.569,0.35599999999999454
1665.2,-5.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,461.924,0.35499999999996135
1664.5,-5.41,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,462.636,0.7120000000000459
1663.7,-5.44,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,463.347,0.7109999999999559
1663.3,-5.57,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,463.702,0.3550000000000182
1662.9,-5.33,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,464.058,0.35599999999999454
1662.5,-5.53,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,464.414,0.35599999999999454
1662.1,-5.35,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,464.769,0.3550000000000182
1661.7,-5.22,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,465.125,0.35599999999999454
1661.3,-5.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,465.48,0.3550000000000182
1660.9,-5.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,465.836,0.35599999999999454
1660.5,-5.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,466.192,0.35599999999999454
1660.1,-5.27,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,466.547,0.3550000000000182
1659.7,-5.33,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,466.903,0.35599999999999454
1659.3,-5.38,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,467.258,0.35499999999996135
1658.9,-5.22,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,467.614,0.35599999999999454
1658.5,-5.35,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,467.97,0.3560000000000514
1657.7,-5.23,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,468.681,0.7109999999999559
1657.3,-5.23,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,469.036,0.3550000000000182
1656.9,-5.32,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,469.392,0.35599999999999454
1656.5,-5.11,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,469.748,0.35599999999999454
1656.1,-5.13,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,470.103,0.3550000000000182
1655.7,-5.04,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,470.459,0.35599999999999454
1655.3,-5.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,470.814,0.3550000000000182
1654.9,-5.27,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,471.17,0.35599999999999454
1654.5,-5.37,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,471.526,0.35599999999999454
1654.1,-5.54,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,471.881,0.35499999999996135
1653.7,-5.65,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,472.237,0.3560000000000514
1653.3,-5.67,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,472.592,0.35499999999996135
1652.9,-5.95,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,472.948,0.35599999999999454
1652.5,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,473.304,0.35599999999999454
1652.1,-6.07,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,473.659,0.3550000000000182
1651.7,-5.88,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,474.015,0.35599999999999454
1651.2,-5.97,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,474.37,0.3550000000000182
1650.8,-5.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,474.726,0.35599999999999454
1650.4,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,475.082,0.35599999999999454
1650.0,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,475.437,0.3550000000000182
1649.6,-6.23,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,475.793,0.35599999999999454
1649.2,-6.24,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,476.148,0.3550000000000182
1648.8,-6.21,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,476.504,0.35599999999999454
1648.4,-5.96,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,476.86,0.35599999999999454
1647.9,-6.03,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,477.215,0.35499999999996135
1647.5,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,477.571,0.3560000000000514
1647.1,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,477.926,0.35499999999996135
1646.7,-5.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,478.282,0.35599999999999454
1646.3,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,478.638,0.35599999999999454
1645.9,-6.08,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,478.993,0.3550000000000182
1645.4,-5.9,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,479.349,0.35599999999999454
1645.0,-5.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,479.704,0.3550000000000182
1644.6,-6.05,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,480.06,0.35599999999999454
1644.2,-6.02,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,480.416,0.35599999999999454
1643.8,-6.21,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,480.771,0.3550000000000182
1643.3,-6.15,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,481.127,0.35599999999999454
1642.9,-6.17,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,481.482,0.3550000000000182
1642.5,-6.14,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,481.838,0.35599999999999454
1642.1,-6.29,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,482.194,0.35599999999999454
1641.6,-6.32,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,482.549,0.35499999999996135
1641.2,-6.35,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,482.905,0.35599999999999454
1640.8,-6.38,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,483.26,0.3550000000000182
1640.4,-6.3,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,483.616,0.35599999999999454
1639.9,-6.36,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,483.972,0.35599999999999454
1639.5,-6.1,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,484.327,0.3550000000000182
1639.1,-6.18,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,484.683,0.35599999999999454
1638.6,-5.99,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,485.038,0.3550000000000182
1638.2,-5.99,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,485.394,0.35599999999999454
1637.8,-6.2,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,485.75,0.35599999999999454
1637.4,-6.1,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,486.105,0.3550000000000182
1636.9,-6.25,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,486.461,0.35599999999999454
1636.5,-6.29,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,486.816,0.35499999999996135
1636.1,-6.28,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,487.172,0.3560000000000514
1635.6,-6.21,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,487.528,0.35599999999999454
1635.2,-6.14,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,487.883,0.35499999999996135
1634.8,-6.03,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,488.239,0.35599999999999454
1634.3,-5.39,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,488.594,0.3550000000000182
1633.9,-5.72,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,488.95,0.35599999999999454
1633.5,-5.72,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,489.306,0.35599999999999454
1633.0,-5.94,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,489.661,0.3550000000000182
1632.6,-5.83,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,490.017,0.35599999999999454
1632.1,-5.73,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,490.372,0.3550000000000182
1631.7,-5.71,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,490.728,0.35599999999999454
1631.3,-5.6,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,491.084,0.35599999999999454
1630.8,-5.24,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,491.439,0.3550000000000182
1630.4,-5.18,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,491.795,0.35599999999999454
1629.9,-5.17,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,492.15,0.35499999999996135
1629.5,-5.42,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,492.506,0.35599999999999454
1629.1,-5.34,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,492.862,0.3560000000000514
1628.6,-5.17,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,493.217,0.35499999999996135
1628.2,-5.19,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,493.573,0.35599999999999454
1627.7,-5.21,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,493.928,0.3550000000000182
1627.3,-5.27,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,494.284,0.35599999999999454
1626.8,-4.92,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,494.64,0.35599999999999454
1626.4,-4.94,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,494.995,0.3550000000000182
1625.9,-5.15,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,495.351,0.35599999999999454
1625.5,-5.31,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,495.706,0.3550000000000182
1625.0,-5.16,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,496.062,0.35599999999999454
1624.6,-5.24,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,496.418,0.35599999999999454
1624.1,-5.16,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,496.773,0.3550000000000182
1623.7,-5.08,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,497.129,0.35599999999999454
1623.2,-4.97,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,497.484,0.35499999999996135
1622.8,-4.82,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,497.84,0.35599999999999454
1622.3,-4.73,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,498.196,0.3560000000000514
1621.9,-4.6,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,498.551,0.35499999999996135
1621.4,-4.72,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,498.907,0.35599999999999454
1621.0,-4.87,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,499.262,0.3550000000000182
1620.5,-4.83,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,499.618,0.35599999999999454
1620.1,-4.91,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,499.974,0.35599999999999454
1619.6,-4.65,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,500.329,0.3550000000000182
1619.2,-4.62,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,500.685,0.35599999999999454
1618.7,-4.99,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,501.04,0.3550000000000182
1618.2,-4.93,167.0,-15.5,Speleothem,SP13PAVU01A,d18O,501.396,0.35599999999999454
